Date,Region,Temperature (°C),Rainfall (mm),Humidity (%),Crop Yield Impact Score,fruit_Commodity,fruit_Price per Unit (LKR/kg),vegitable_Commodity,vegitable_Price per Unit (LKR/kg)
5/20/2022,Badulla,27.3,138.3,57.8,1.12,Rambutan,142.78,Taro,350.25
5/20/2022,Batticaloa,36.1,26.2,60.7,1.78,Rambutan,113.11,Taro,414.19
5/20/2022,Colombo,26,334.6,83.5,0.85,Rambutan,469.81,Taro,86.89
5/20/2022,Galle,26.3,103.9,90.1,1.36,Rambutan,187.66,Taro,223.77
5/20/2022,Gampaha,36,262.4,66.9,1.84,Rambutan,292.78,Taro,51.99
5/20/2022,Hambantota,27.5,181.3,53.3,1.83,Rambutan,162.04,Taro,159.52
5/20/2022,Jaffna,21.1,73.5,63,0.82,Rambutan,176.47,Taro,261.88
5/20/2022,Kalutara,24.2,330.1,88.6,0.85,Rambutan,185.52,Taro,386
5/20/2022,Kandy,34.8,107.8,84,1.21,Rambutan,473.66,Taro,461.67
5/20/2022,Kegalle,33.3,0.4,62.8,0.5,Rambutan,246.84,Taro,282.13
5/20/2022,Kilinochchi,30.2,174.2,55,1.7,Rambutan,345.29,Taro,99.96
5/20/2022,Kurunegala,33,33.1,91.7,0.82,Rambutan,154.57,Taro,87.56
5/20/2022,Mannar,26.1,372,57.9,1.96,Rambutan,139.05,Taro,482.21
5/20/2022,Matale,20.9,254,73,1.45,Rambutan,135.04,Taro,342.21
5/20/2022,Matara,28.5,243.9,63.5,0.71,Rambutan,83.44,Taro,404.36
5/20/2022,Monaragala,26.7,394.6,72.6,1.74,Rambutan,336.5,Taro,73.89
5/20/2022,Mullaitivu,29.7,265.3,67.6,1.05,Rambutan,262.13,Taro,389.16
5/20/2022,Nuwara Eliya,33.7,217.6,88.7,1.92,Rambutan,219.84,Taro,377.53
5/20/2022,Polonnaruwa,36,167.4,65.8,2,Rambutan,383.72,Taro,413.49
5/20/2022,Puttalam,21.6,374.6,59.4,1.15,Rambutan,284.39,Taro,436.8
5/20/2022,Ratnapura,23.2,376.8,69.1,0.97,Rambutan,463.46,Taro,108.14
5/20/2022,Trincomalee,37.6,300.7,90.2,1.58,Rambutan,122.9,Taro,234.75
5/20/2022,Vavuniya,27.9,378.7,89.2,0.66,Rambutan,483.15,Taro,252.13
5/20/2022,Ampara,32.9,53,73.9,1.23,Mangosteen,102.42,Manioc,480.12
5/21/2022,Anuradhapura,27.7,210.3,88,1.63,Mangosteen,244.99,Manioc,112.34
5/21/2022,Badulla,27.3,138.3,57.8,1.12,Mangosteen,140.8,Manioc,281.59
5/21/2022,Batticaloa,36.1,26.2,60.7,1.78,Mangosteen,121.05,Manioc,182.68
5/21/2022,Colombo,26,334.6,83.5,0.85,Mangosteen,416.11,Manioc,145.41
5/21/2022,Galle,26.3,103.9,90.1,1.36,Mangosteen,82.95,Manioc,326.19
5/21/2022,Gampaha,36,262.4,66.9,1.84,Mangosteen,270.06,Manioc,133.73
5/21/2022,Hambantota,27.5,181.3,53.3,1.83,Mangosteen,474.22,Manioc,383.2
5/21/2022,Jaffna,21.1,73.5,63,0.82,Mangosteen,497.64,Manioc,480.41
5/21/2022,Kalutara,24.2,330.1,88.6,0.85,Mangosteen,316.31,Manioc,91.06
5/21/2022,Kandy,34.8,107.8,84,1.21,Mangosteen,68.47,Manioc,221.72
5/21/2022,Kegalle,33.3,0.4,62.8,0.5,Mangosteen,115.56,Manioc,395.33
5/21/2022,Kilinochchi,30.2,174.2,55,1.7,Mangosteen,228.42,Manioc,369.36
5/21/2022,Kurunegala,33,33.1,91.7,0.82,Mangosteen,72.53,Manioc,392.75
5/21/2022,Mannar,26.1,372,57.9,1.96,Mangosteen,389.73,Manioc,168.94
5/21/2022,Matale,20.9,254,73,1.45,Mangosteen,413.28,Manioc,250.27
5/21/2022,Matara,28.5,243.9,63.5,0.71,Mangosteen,262,Manioc,91.56
5/21/2022,Monaragala,26.7,394.6,72.6,1.74,Mangosteen,398.94,Manioc,251.78
5/21/2022,Mullaitivu,29.7,265.3,67.6,1.05,Mangosteen,473.69,Manioc,180.64
5/21/2022,Nuwara Eliya,33.7,217.6,88.7,1.92,Mangosteen,458.94,Manioc,136.28
5/21/2022,Polonnaruwa,36,167.4,65.8,2,Mangosteen,126.56,Manioc,295.31
5/21/2022,Puttalam,21.6,374.6,59.4,1.15,Mangosteen,186.06,Manioc,302.15
5/21/2022,Ratnapura,23.2,376.8,69.1,0.97,Mangosteen,79.49,Manioc,364.4
5/21/2022,Trincomalee,37.6,300.7,90.2,1.58,Mangosteen,482.22,Manioc,300.43
5/21/2022,Vavuniya,27.9,378.7,89.2,0.66,Mangosteen,303.37,Manioc,244
5/21/2022,Ampara,32.9,53,73.9,1.23,Avocado,367.79,Winged Bean,264.28
5/21/2022,Anuradhapura,27.7,210.3,88,1.63,Avocado,187.65,Winged Bean,79
5/21/2022,Badulla,27.3,138.3,57.8,1.12,Avocado,213.61,Winged Bean,216.98
5/21/2022,Batticaloa,36.1,26.2,60.7,1.78,Avocado,179.71,Winged Bean,260.84
5/21/2022,Colombo,26,334.6,83.5,0.85,Avocado,322.32,Winged Bean,458.7
5/21/2022,Galle,26.3,103.9,90.1,1.36,Avocado,332.31,Winged Bean,298.25
5/21/2022,Gampaha,36,262.4,66.9,1.84,Avocado,274.17,Winged Bean,134.54
5/21/2022,Hambantota,27.5,181.3,53.3,1.83,Avocado,82.63,Winged Bean,180.83
5/21/2022,Jaffna,21.1,73.5,63,0.82,Avocado,53.56,Winged Bean,112.21
5/21/2022,Kalutara,24.2,330.1,88.6,0.85,Avocado,126.33,Winged Bean,288.46
5/21/2022,Kandy,34.8,107.8,84,1.21,Avocado,438.59,Winged Bean,141.37
5/21/2022,Kegalle,33.3,0.4,62.8,0.5,Avocado,160.99,Winged Bean,135.84
5/21/2022,Kilinochchi,30.2,174.2,55,1.7,Avocado,220.39,Winged Bean,126.42
5/21/2022,Kurunegala,33,33.1,91.7,0.82,Avocado,228.67,Winged Bean,99.9
5/21/2022,Mannar,26.1,372,57.9,1.96,Avocado,102.23,Winged Bean,145.52
5/21/2022,Matale,20.9,254,73,1.45,Avocado,236.65,Winged Bean,313.22
5/21/2022,Matara,28.5,243.9,63.5,0.71,Avocado,372.27,Winged Bean,171.94
5/21/2022,Monaragala,26.7,394.6,72.6,1.74,Avocado,283.41,Winged Bean,317.94
5/21/2022,Mullaitivu,29.7,265.3,67.6,1.05,Avocado,87.87,Winged Bean,326.3
5/21/2022,Nuwara Eliya,33.7,217.6,88.7,1.92,Avocado,143.84,Winged Bean,130.12
5/21/2022,Polonnaruwa,36,167.4,65.8,2,Avocado,463.36,Winged Bean,446.52
5/21/2022,Puttalam,21.6,374.6,59.4,1.15,Avocado,445.57,Winged Bean,310.58
5/21/2022,Ratnapura,23.2,376.8,69.1,0.97,Avocado,483.02,Winged Bean,194.72
5/21/2022,Trincomalee,37.6,300.7,90.2,1.58,Avocado,383.89,Winged Bean,468.2
5/21/2022,Vavuniya,27.9,378.7,89.2,0.66,Avocado,120.57,Winged Bean,251.52
5/21/2022,Ampara,32.9,53,73.9,1.23,Rose Apple,349.38,Bitter Melon,301.26
5/21/2022,Anuradhapura,27.7,210.3,88,1.63,Rose Apple,472.16,Bitter Melon,403.25
5/21/2022,Badulla,27.3,138.3,57.8,1.12,Rose Apple,493.65,Bitter Melon,177.27
5/21/2022,Batticaloa,36.1,26.2,60.7,1.78,Rose Apple,435.13,Bitter Melon,272.03
5/21/2022,Colombo,26,334.6,83.5,0.85,Rose Apple,473.43,Bitter Melon,420.79
5/21/2022,Galle,26.3,103.9,90.1,1.36,Rose Apple,72.97,Bitter Melon,425.77
5/21/2022,Gampaha,36,262.4,66.9,1.84,Rose Apple,114.68,Bitter Melon,389.71
5/21/2022,Hambantota,27.5,181.3,53.3,1.83,Rose Apple,256.68,Bitter Melon,472.83
5/21/2022,Jaffna,21.1,73.5,63,0.82,Rose Apple,435.88,Bitter Melon,190.29
5/21/2022,Kalutara,24.2,330.1,88.6,0.85,Rose Apple,371.46,Bitter Melon,369.74
5/21/2022,Kandy,34.8,107.8,84,1.21,Rose Apple,102.17,Bitter Melon,370.31
5/21/2022,Kegalle,33.3,0.4,62.8,0.5,Rose Apple,180.7,Bitter Melon,336.71
5/21/2022,Kilinochchi,30.2,174.2,55,1.7,Rose Apple,341.02,Bitter Melon,85.83
5/21/2022,Kurunegala,33,33.1,91.7,0.82,Rose Apple,217.81,Bitter Melon,52.66
5/21/2022,Mannar,26.1,372,57.9,1.96,Rose Apple,145.69,Bitter Melon,162.86
5/21/2022,Matale,20.9,254,73,1.45,Rose Apple,106.67,Bitter Melon,69.39
5/21/2022,Matara,28.5,243.9,63.5,0.71,Rose Apple,183.6,Bitter Melon,313.04
5/21/2022,Monaragala,26.7,394.6,72.6,1.74,Rose Apple,411.45,Bitter Melon,360.23
5/21/2022,Mullaitivu,29.7,265.3,67.6,1.05,Rose Apple,115.23,Bitter Melon,244.91
5/21/2022,Nuwara Eliya,33.7,217.6,88.7,1.92,Rose Apple,331.96,Bitter Melon,119.67
5/21/2022,Polonnaruwa,36,167.4,65.8,2,Rose Apple,230.56,Bitter Melon,220.83
5/21/2022,Puttalam,21.6,374.6,59.4,1.15,Rose Apple,341.8,Bitter Melon,188.14
5/22/2022,Ratnapura,23.2,376.8,69.1,0.97,Rose Apple,180.28,Bitter Melon,330.62
5/22/2022,Trincomalee,37.6,300.7,90.2,1.58,Rose Apple,492.07,Bitter Melon,168.34
5/22/2022,Vavuniya,27.9,378.7,89.2,0.66,Rose Apple,172.22,Bitter Melon,190.54
5/22/2022,Ampara,32.9,53,73.9,1.23,Soursop,101.43,Brinjal,168.13
5/22/2022,Anuradhapura,27.7,210.3,88,1.63,Soursop,412.18,Brinjal,319.9
5/22/2022,Badulla,27.3,138.3,57.8,1.12,Soursop,413.02,Brinjal,340.98
5/22/2022,Batticaloa,36.1,26.2,60.7,1.78,Soursop,55.53,Brinjal,147.53
5/22/2022,Colombo,26,334.6,83.5,0.85,Soursop,459.26,Brinjal,212.58
5/22/2022,Galle,26.3,103.9,90.1,1.36,Soursop,363.67,Brinjal,108.73
5/22/2022,Gampaha,36,262.4,66.9,1.84,Soursop,411.39,Brinjal,201.14
5/22/2022,Hambantota,27.5,181.3,53.3,1.83,Soursop,421.01,Brinjal,290.43
5/22/2022,Jaffna,21.1,73.5,63,0.82,Soursop,464.04,Brinjal,355.68
5/22/2022,Kalutara,24.2,330.1,88.6,0.85,Soursop,353.35,Brinjal,215.1
5/22/2022,Kandy,34.8,107.8,84,1.21,Soursop,150.77,Brinjal,93.96
5/22/2022,Kegalle,33.3,0.4,62.8,0.5,Soursop,83.54,Brinjal,381.16
5/22/2022,Kilinochchi,30.2,174.2,55,1.7,Soursop,92.16,Brinjal,244.04
5/22/2022,Kurunegala,33,33.1,91.7,0.82,Soursop,187.28,Brinjal,178.54
5/22/2022,Mannar,26.1,372,57.9,1.96,Soursop,275.88,Brinjal,448.38
5/22/2022,Matale,20.9,254,73,1.45,Soursop,415.82,Brinjal,123.69
5/22/2022,Matara,28.5,243.9,63.5,0.71,Soursop,127.44,Brinjal,96.74
5/22/2022,Monaragala,26.7,394.6,72.6,1.74,Soursop,266.32,Brinjal,157.83
5/22/2022,Mullaitivu,29.7,265.3,67.6,1.05,Soursop,430.46,Brinjal,296.81
5/22/2022,Nuwara Eliya,33.7,217.6,88.7,1.92,Soursop,314.13,Brinjal,282.36
5/22/2022,Polonnaruwa,36,167.4,65.8,2,Soursop,63.89,Brinjal,130.69
5/22/2022,Puttalam,21.6,374.6,59.4,1.15,Soursop,206.14,Brinjal,278.12
5/22/2022,Ratnapura,23.2,376.8,69.1,0.97,Soursop,470.14,Brinjal,257.67
5/22/2022,Trincomalee,37.6,300.7,90.2,1.58,Soursop,280.06,Brinjal,191.71
5/22/2022,Vavuniya,27.9,378.7,89.2,0.66,Soursop,217.19,Brinjal,321.75
5/22/2022,Ampara,32.9,53,73.9,1.23,Custard Apple,370.14,Long Purple Eggplant,444.96
5/22/2022,Anuradhapura,27.7,210.3,88,1.63,Custard Apple,159.54,Long Purple Eggplant,78.43
5/22/2022,Badulla,27.3,138.3,57.8,1.12,Custard Apple,111.84,Long Purple Eggplant,176.44
5/22/2022,Batticaloa,36.1,26.2,60.7,1.78,Custard Apple,142.64,Long Purple Eggplant,400.06
5/22/2022,Colombo,26,334.6,83.5,0.85,Custard Apple,428.28,Long Purple Eggplant,462.81
5/22/2022,Galle,26.3,103.9,90.1,1.36,Custard Apple,312.93,Long Purple Eggplant,183.48
5/22/2022,Gampaha,36,262.4,66.9,1.84,Custard Apple,248.47,Long Purple Eggplant,432.07
5/22/2022,Hambantota,27.5,181.3,53.3,1.83,Custard Apple,167.4,Long Purple Eggplant,130.58
5/22/2022,Jaffna,21.1,73.5,63,0.82,Custard Apple,167.08,Long Purple Eggplant,104.97
5/22/2022,Kalutara,24.2,330.1,88.6,0.85,Custard Apple,350.96,Long Purple Eggplant,385.5
5/22/2022,Kandy,34.8,107.8,84,1.21,Custard Apple,157.05,Long Purple Eggplant,247.59
5/22/2022,Kegalle,33.3,0.4,62.8,0.5,Custard Apple,404.97,Long Purple Eggplant,280.28
5/22/2022,Kilinochchi,30.2,174.2,55,1.7,Custard Apple,349.07,Long Purple Eggplant,403.62
5/22/2022,Kurunegala,33,33.1,91.7,0.82,Custard Apple,67.35,Long Purple Eggplant,109.43
5/22/2022,Mannar,26.1,372,57.9,1.96,Custard Apple,495.04,Long Purple Eggplant,67.76
5/22/2022,Matale,20.9,254,73,1.45,Custard Apple,450.36,Long Purple Eggplant,230.11
5/22/2022,Matara,28.5,243.9,63.5,0.71,Custard Apple,327.43,Long Purple Eggplant,299.49
5/22/2022,Monaragala,26.7,394.6,72.6,1.74,Custard Apple,326.28,Long Purple Eggplant,256.22
5/22/2022,Mullaitivu,29.7,265.3,67.6,1.05,Custard Apple,256.51,Long Purple Eggplant,93.71
5/22/2022,Nuwara Eliya,33.7,217.6,88.7,1.92,Custard Apple,163.57,Long Purple Eggplant,459.42
5/22/2022,Polonnaruwa,36,167.4,65.8,2,Custard Apple,284.54,Long Purple Eggplant,237.67
5/22/2022,Puttalam,21.6,374.6,59.4,1.15,Custard Apple,414.16,Long Purple Eggplant,488.7
5/22/2022,Ratnapura,23.2,376.8,69.1,0.97,Custard Apple,61.69,Long Purple Eggplant,92.26
5/22/2022,Trincomalee,37.6,300.7,90.2,1.58,Custard Apple,302.79,Long Purple Eggplant,70.61
5/22/2022,Vavuniya,27.9,378.7,89.2,0.66,Custard Apple,430.77,Long Purple Eggplant,358.58
5/22/2022,Ampara,32.9,53,73.9,1.23,Gooseberry,386.59,Asiatic Pennywort,458.86
5/22/2022,Anuradhapura,27.7,210.3,88,1.63,Gooseberry,130.14,Asiatic Pennywort,230.4
5/22/2022,Badulla,27.3,138.3,57.8,1.12,Gooseberry,385.86,Asiatic Pennywort,206.33
5/22/2022,Batticaloa,36.1,26.2,60.7,1.78,Gooseberry,445.07,Asiatic Pennywort,478.6
5/22/2022,Colombo,26,334.6,83.5,0.85,Gooseberry,410.25,Asiatic Pennywort,285.68
5/22/2022,Galle,26.3,103.9,90.1,1.36,Gooseberry,441.91,Asiatic Pennywort,76.26
5/22/2022,Gampaha,36,262.4,66.9,1.84,Gooseberry,72.06,Asiatic Pennywort,496.34
5/22/2022,Hambantota,27.5,181.3,53.3,1.83,Gooseberry,481.62,Asiatic Pennywort,462.8
5/22/2022,Jaffna,21.1,73.5,63,0.82,Gooseberry,112.12,Asiatic Pennywort,316.53
5/22/2022,Kalutara,24.2,330.1,88.6,0.85,Gooseberry,107.43,Asiatic Pennywort,225.31
5/22/2022,Kandy,34.8,107.8,84,1.21,Gooseberry,432.12,Asiatic Pennywort,163.08
5/22/2022,Kegalle,33.3,0.4,62.8,0.5,Gooseberry,170.31,Asiatic Pennywort,157.06
5/22/2022,Kilinochchi,30.2,174.2,55,1.7,Gooseberry,79.1,Asiatic Pennywort,254.57
5/22/2022,Kurunegala,33,33.1,91.7,0.82,Gooseberry,391.79,Asiatic Pennywort,437.58
5/22/2022,Mannar,26.1,372,57.9,1.96,Gooseberry,90.95,Asiatic Pennywort,412.66
5/22/2022,Matale,20.9,254,73,1.45,Gooseberry,130,Asiatic Pennywort,288.52
5/22/2022,Matara,28.5,243.9,63.5,0.71,Gooseberry,80.83,Asiatic Pennywort,164.99
5/22/2022,Monaragala,26.7,394.6,72.6,1.74,Gooseberry,270.32,Asiatic Pennywort,335.07
5/23/2022,Mullaitivu,29.7,265.3,67.6,1.05,Gooseberry,273.94,Asiatic Pennywort,469.31
5/23/2022,Nuwara Eliya,33.7,217.6,88.7,1.92,Gooseberry,499.53,Asiatic Pennywort,482.9
5/23/2022,Polonnaruwa,36,167.4,65.8,2,Gooseberry,61.24,Asiatic Pennywort,139.33
5/23/2022,Puttalam,21.6,374.6,59.4,1.15,Gooseberry,222.86,Asiatic Pennywort,212.06
5/23/2022,Ratnapura,23.2,376.8,69.1,0.97,Gooseberry,74.67,Asiatic Pennywort,75.38
5/23/2022,Trincomalee,37.6,300.7,90.2,1.58,Gooseberry,289.71,Asiatic Pennywort,490.59
5/23/2022,Vavuniya,27.9,378.7,89.2,0.66,Gooseberry,75.08,Asiatic Pennywort,87.31
5/23/2022,Ampara,32.9,53,73.9,1.23,Pomegranate,359.24,Red Spinach,264.98
5/23/2022,Anuradhapura,27.7,210.3,88,1.63,Pomegranate,278.5,Red Spinach,212.51
5/23/2022,Badulla,27.3,138.3,57.8,1.12,Pomegranate,114.03,Red Spinach,87.61
5/23/2022,Batticaloa,36.1,26.2,60.7,1.78,Pomegranate,95.28,Red Spinach,64.29
5/23/2022,Colombo,26,334.6,83.5,0.85,Pomegranate,342.96,Red Spinach,146.22
5/23/2022,Galle,26.3,103.9,90.1,1.36,Pomegranate,470.99,Red Spinach,435.95
5/23/2022,Gampaha,36,262.4,66.9,1.84,Pomegranate,499.93,Red Spinach,350.58
5/23/2022,Hambantota,27.5,181.3,53.3,1.83,Pomegranate,292.64,Red Spinach,396.63
5/23/2022,Jaffna,21.1,73.5,63,0.82,Pomegranate,209.72,Red Spinach,419.05
5/23/2022,Kalutara,24.2,330.1,88.6,0.85,Pomegranate,152.17,Red Spinach,378.35
5/23/2022,Kandy,34.8,107.8,84,1.21,Pomegranate,128.86,Red Spinach,256.71
5/23/2022,Kegalle,33.3,0.4,62.8,0.5,Pomegranate,381.09,Red Spinach,304.19
5/23/2022,Kilinochchi,30.2,174.2,55,1.7,Pomegranate,296.7,Red Spinach,372.69
5/23/2022,Kurunegala,33,33.1,91.7,0.82,Pomegranate,427.01,Red Spinach,400.25
5/23/2022,Mannar,26.1,372,57.9,1.96,Pomegranate,336.02,Red Spinach,377.69
5/23/2022,Matale,20.9,254,73,1.45,Pomegranate,230.98,Red Spinach,328.57
5/23/2022,Matara,28.5,243.9,63.5,0.71,Pomegranate,454.35,Red Spinach,226.76
5/23/2022,Monaragala,26.7,394.6,72.6,1.74,Pomegranate,407.07,Red Spinach,360.1
5/23/2022,Mullaitivu,29.7,265.3,67.6,1.05,Pomegranate,179.49,Red Spinach,322.18
5/23/2022,Nuwara Eliya,33.7,217.6,88.7,1.92,Pomegranate,356.79,Red Spinach,338.49
5/23/2022,Polonnaruwa,36,167.4,65.8,2,Pomegranate,123.82,Red Spinach,269.52
5/23/2022,Puttalam,21.6,374.6,59.4,1.15,Pomegranate,407.65,Red Spinach,96.48
5/23/2022,Ratnapura,23.2,376.8,69.1,0.97,Pomegranate,191.57,Red Spinach,264.54
5/23/2022,Trincomalee,37.6,300.7,90.2,1.58,Pomegranate,416.63,Red Spinach,89.03
5/23/2022,Vavuniya,27.9,378.7,89.2,0.66,Pomegranate,221.34,Red Spinach,126.83
5/23/2022,Ampara,32.9,53,73.9,1.23,Orange,295.44,Pennywort,54.57
5/23/2022,Anuradhapura,27.7,210.3,88,1.63,Orange,402.58,Pennywort,156.64
5/23/2022,Badulla,27.3,138.3,57.8,1.12,Orange,466.54,Pennywort,73.11
5/23/2022,Batticaloa,36.1,26.2,60.7,1.78,Orange,185.32,Pennywort,202.14
5/23/2022,Colombo,26,334.6,83.5,0.85,Orange,168.8,Pennywort,149.14
5/23/2022,Galle,26.3,103.9,90.1,1.36,Orange,217.24,Pennywort,221.77
5/23/2022,Gampaha,36,262.4,66.9,1.84,Orange,231.16,Pennywort,197.06
5/23/2022,Hambantota,27.5,181.3,53.3,1.83,Orange,266.13,Pennywort,146.71
5/23/2022,Jaffna,21.1,73.5,63,0.82,Orange,63.81,Pennywort,192.67
5/23/2022,Kalutara,24.2,330.1,88.6,0.85,Orange,82.51,Pennywort,349.46
5/23/2022,Kandy,34.8,107.8,84,1.21,Orange,430.11,Pennywort,343.68
5/23/2022,Kegalle,33.3,0.4,62.8,0.5,Orange,65.37,Pennywort,480.33
5/23/2022,Kilinochchi,30.2,174.2,55,1.7,Orange,345.13,Pennywort,137.43
5/23/2022,Kurunegala,33,33.1,91.7,0.82,Orange,402.93,Pennywort,349.02
5/23/2022,Mannar,26.1,372,57.9,1.96,Orange,198.48,Pennywort,490.6
5/23/2022,Matale,20.9,254,73,1.45,Orange,145.9,Pennywort,272.1
5/23/2022,Matara,28.5,243.9,63.5,0.71,Orange,382.34,Pennywort,426.47
5/23/2022,Monaragala,26.7,394.6,72.6,1.74,Orange,393.67,Pennywort,285.76
5/23/2022,Mullaitivu,29.7,265.3,67.6,1.05,Orange,97.11,Pennywort,104.24
5/23/2022,Nuwara Eliya,33.7,217.6,88.7,1.92,Orange,218.91,Pennywort,316.32
5/23/2022,Polonnaruwa,36,167.4,65.8,2,Orange,124.6,Pennywort,155.41
5/23/2022,Puttalam,21.6,374.6,59.4,1.15,Orange,262.03,Pennywort,113.55
5/23/2022,Ratnapura,23.2,376.8,69.1,0.97,Orange,417.13,Pennywort,398.26
5/23/2022,Trincomalee,37.6,300.7,90.2,1.58,Orange,53.18,Pennywort,367.92
5/23/2022,Vavuniya,27.9,378.7,89.2,0.66,Orange,317.17,Pennywort,311.77
5/23/2022,Ampara,20.2,153,61.6,0.86,Banana,492.4,Leeks,237.1
5/23/2022,Anuradhapura,31.2,347.2,65.4,1.74,Banana,114.78,Leeks,285.17
5/23/2022,Badulla,25.6,198.4,50.3,1.59,Banana,93.32,Leeks,144.55
5/23/2022,Batticaloa,22.1,313.1,67.5,0.75,Banana,326.66,Leeks,344.47
5/23/2022,Colombo,23.4,64.5,53,1.27,Banana,211.01,Leeks,129.83
5/23/2022,Galle,26.6,26.6,88.8,0.85,Banana,246.69,Leeks,264.7
5/23/2022,Gampaha,37.2,362.3,80,1.54,Banana,486.34,Leeks,87.77
5/23/2022,Hambantota,33.3,222,79.3,1.29,Banana,427.54,Leeks,321.11
5/23/2022,Jaffna,33.7,379.3,89.5,1.57,Banana,186.48,Leeks,402.25
5/23/2022,Kalutara,22.2,383,55.6,0.61,Banana,148.81,Leeks,190.91
5/23/2022,Kandy,23,325.5,70,1.45,Banana,116.04,Leeks,56.99
5/23/2022,Kegalle,22.5,379.3,60.9,1.93,Banana,298.23,Leeks,93.15
5/23/2022,Kilinochchi,29.4,161.5,81.6,0.6,Banana,385.9,Leeks,174.5
5/23/2022,Kurunegala,36.6,388.1,80.4,1.04,Banana,175.75,Leeks,463.92
5/24/2022,Mannar,24.6,56.2,83.1,0.94,Banana,400.36,Leeks,317.04
5/24/2022,Matale,29.8,345,86.2,1.07,Banana,80.8,Leeks,451.62
5/24/2022,Matara,22.5,151.5,51.1,0.84,Banana,94.28,Leeks,218.22
5/24/2022,Monaragala,26.1,18.1,80.6,1.02,Banana,292.27,Leeks,475.14
5/24/2022,Mullaitivu,32.7,303.5,74.4,0.88,Banana,93.77,Leeks,415.82
5/24/2022,Nuwara Eliya,24.4,177.6,70.2,1.21,Banana,408.41,Leeks,304.34
5/24/2022,Polonnaruwa,28.1,13.2,75.6,0.7,Banana,433.27,Leeks,370.21
5/24/2022,Puttalam,27,262.8,61.2,1.18,Banana,384.57,Leeks,208.24
5/24/2022,Ratnapura,26.8,158.9,86.1,1.02,Banana,239.19,Leeks,338.53
5/24/2022,Trincomalee,23.4,195.4,64.2,0.63,Banana,214.18,Leeks,173.23
5/24/2022,Vavuniya,25.1,364,70.9,0.64,Banana,277.68,Leeks,245.35
5/24/2022,Ampara,20.2,153,61.6,0.86,Papaya,70,Carrot,165.33
5/24/2022,Anuradhapura,31.2,347.2,65.4,1.74,Papaya,202.18,Carrot,439.72
5/24/2022,Badulla,25.6,198.4,50.3,1.59,Papaya,263.67,Carrot,460.63
5/24/2022,Batticaloa,22.1,313.1,67.5,0.75,Papaya,113.54,Carrot,161.67
5/24/2022,Colombo,23.4,64.5,53,1.27,Papaya,168.7,Carrot,406.48
5/24/2022,Galle,26.6,26.6,88.8,0.85,Papaya,212.83,Carrot,453.67
5/24/2022,Gampaha,37.2,362.3,80,1.54,Papaya,228.01,Carrot,397.6
5/24/2022,Hambantota,33.3,222,79.3,1.29,Papaya,236.3,Carrot,485.99
5/24/2022,Jaffna,33.7,379.3,89.5,1.57,Papaya,50.55,Carrot,107.69
5/24/2022,Kalutara,22.2,383,55.6,0.61,Papaya,322.43,Carrot,167.12
5/24/2022,Kandy,23,325.5,70,1.45,Papaya,189.07,Carrot,343.99
5/24/2022,Kegalle,22.5,379.3,60.9,1.93,Papaya,343.44,Carrot,129.66
5/24/2022,Kilinochchi,29.4,161.5,81.6,0.6,Papaya,397.98,Carrot,225.47
5/24/2022,Kurunegala,36.6,388.1,80.4,1.04,Papaya,88.05,Carrot,460.57
5/24/2022,Mannar,24.6,56.2,83.1,0.94,Papaya,420.12,Carrot,284.59
5/24/2022,Matale,29.8,345,86.2,1.07,Papaya,123.07,Carrot,151.15
5/24/2022,Matara,22.5,151.5,51.1,0.84,Papaya,441.14,Carrot,428.89
5/24/2022,Monaragala,26.1,18.1,80.6,1.02,Papaya,420.65,Carrot,321.73
5/24/2022,Mullaitivu,32.7,303.5,74.4,0.88,Papaya,70.22,Carrot,232.03
5/24/2022,Nuwara Eliya,24.4,177.6,70.2,1.21,Papaya,319.37,Carrot,319.81
5/24/2022,Polonnaruwa,28.1,13.2,75.6,0.7,Papaya,74.9,Carrot,255.35
5/24/2022,Puttalam,27,262.8,61.2,1.18,Papaya,316,Carrot,190.15
5/24/2022,Ratnapura,26.8,158.9,86.1,1.02,Papaya,72.59,Carrot,320.23
5/24/2022,Trincomalee,23.4,195.4,64.2,0.63,Papaya,171.73,Carrot,204.03
5/24/2022,Vavuniya,25.1,364,70.9,0.64,Papaya,369.02,Carrot,272.21
5/24/2022,Ampara,20.2,153,61.6,0.86,Mango,192.1,Beetroot,142.62
5/24/2022,Anuradhapura,31.2,347.2,65.4,1.74,Mango,288.71,Beetroot,439.46
5/24/2022,Badulla,25.6,198.4,50.3,1.59,Mango,67.44,Beetroot,312.17
5/24/2022,Batticaloa,22.1,313.1,67.5,0.75,Mango,101.62,Beetroot,95.99
5/24/2022,Colombo,23.4,64.5,53,1.27,Mango,222.31,Beetroot,153.29
5/24/2022,Galle,26.6,26.6,88.8,0.85,Mango,82.37,Beetroot,448.51
5/24/2022,Gampaha,37.2,362.3,80,1.54,Mango,235.82,Beetroot,151.59
5/24/2022,Hambantota,33.3,222,79.3,1.29,Mango,143.43,Beetroot,339.94
5/24/2022,Jaffna,33.7,379.3,89.5,1.57,Mango,311.9,Beetroot,98.4
5/24/2022,Kalutara,22.2,383,55.6,0.61,Mango,350.72,Beetroot,222.95
5/24/2022,Kandy,23,325.5,70,1.45,Mango,428.9,Beetroot,320.4
5/24/2022,Kegalle,22.5,379.3,60.9,1.93,Mango,341.55,Beetroot,170.96
